slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
376,6640.441128,0.000000,42.000000,193.023677,0.000000,223.621170
377,6640.441128,0.000000,42.000000,193.525070,0.000000,215.598886
378,6640.441128,0.000000,42.000000,194.026462,0.000000,207.576602
379,6640.441128,0.000000,42.000000,194.527855,0.000000,199.554318
380,6640.441128,0.000000,42.000000,195.029248,0.000000,191.532033
381,6640.441128,0.000000,42.000000,195.530641,0.000000,183.509749
382,6640.441128,0.000000,42.000000,196.032033,0.000000,175.487465
383,6640.441128,0.000000,42.000000,196.533426,0.000000,167.465181
384,6640.441128,0.000000,42.000000,197.034819,0.000000,159.442897
385,6640.441128,0.000000,42.000000,197.536212,0.000000,151.420613
386,6640.441128,0.000000,42.000000,198.037604,0.000000,143.398329
387,6640.441128,0.000000,42.000000,198.538997,0.000000,135.376045
388,6640.441128,0.000000,42.000000,199.040390,0.000000,127.353760
389,6640.441128,0.000000,42.000000,199.541783,0.000000,119.331476
390,6640.441128,0.000000,42.000000,200.043175,0.000000,111.309192
391,6640.441128,0.000000,42.000000,200.544568,0.000000,103.286908
392,6640.441128,0.000000,42.000000,201.045961,0.000000,95.264624
393,6640.441128,0.000000,42.000000,201.547354,0.000000,87.242340
394,6640.441128,0.000000,42.000000,202.048747,0.000000,79.220056
395,6640.441128,0.000000,42.000000,202.550139,0.000000,71.197772
396,6640.441128,0.000000,42.000000,203.051532,0.000000,63.175487
397,6640.441128,0.000000,42.000000,203.552925,0.000000,55.153203
398,6640.441128,0.000000,42.000000,204.054318,0.000000,47.130919
399,6640.441128,0.000000,42.000000,204.555710,0.000000,39.108635
400,6640.441128,0.000000,42.000000,205.057103,0.000000,31.086351
401,6640.441128,0.000000,42.000000,205.558496,0.000000,23.064067
402,6640.441128,0.000000,42.000000,206.059889,0.000000,15.041783
403,6640.441128,0.000000,42.000000,206.561281,0.000000,7.019499
404,6640.441128,0.000000,42.000000,207.062674,0.000000,358.997214
405,6640.441128,0.000000,42.000000,207.564067,0.000000,350.974930
406,6640.441128,0.000000,42.000000,208.065460,0.000000,342.952646
407,6640.441128,0.000000,42.000000,208.566852,0.000000,334.930362
408,6640.441128,0.000000,42.000000,209.068245,0.000000,326.908078
409,6640.441128,0.000000,42.000000,209.569638,0.000000,318.885794
410,6640.441128,0.000000,42.000000,210.071031,0.000000,310.863510
411,6640.441128,0.000000,42.000000,210.572423,0.000000,302.841226
412,6640.441128,0.000000,42.000000,211.073816,0.000000,294.818942
413,6640.441128,0.000000,42.000000,211.575209,0.000000,286.796657
414,6640.441128,0.000000,42.000000,212.076602,0.000000,278.774373
415,6640.441128,0.000000,42.000000,212.577994,0.000000,270.752089
416,6640.441128,0.000000,42.000000,213.079387,0.000000,262.729805
